Project;Trip;Longitude;Latitude;DateTime;Station;Bott Depth M;Parameter;Layer;Taxa;Stage;Size_class;abundance-AB;abundance-AB Unit
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Acartia sp;F;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Keratella cochlearis;;;59400.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Synchaeta monopus;;;12900.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Amphibalanus unidentified larvae;;;3200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Bosmina longirostris;;<0.3;200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Bosmina longirostris;;0.3-0.4;300.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Acartia sp;IV;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Leptodora kindtii;;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Keratella cruciformis;;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Bivalvia unidentified larvae;;;200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Acartia tonsa;;;;
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Cercopagis pengoi;;not recorded;316.8000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Bosmina longirostris;;0.4-0.5;200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.374640;57.316320;2021-08-02T11:17:00;162;12.40;Zooplankton;0-10;Acartia sp;N;;8400.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.243570;57.880080;2021-05-17T12:00:00;158;12.40;Zooplankton;0-12;Acartia sp;N;;1347.2233;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.241360;57.880520;2021-08-06T06:16:00;158;12.40;Zooplankton;0-10;Acartia sp;N;;30400.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Acartia sp;N;;2589.7410;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Acartia sp;I;;51.2820;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Acartia sp;II;;179.4870;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Acartia sp;III;;102.5640;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Acartia sp;IV;;76.9230;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Acartia sp;V;;25.6410;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Acartia bifilosa;F;;102.5640;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora sp;N;;461.5380;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora sp;I;;256.4100;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Bivalvia unidentified larvae;;;;
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Keratella cochlearis;;;5051.2770;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Leptodora kindtii;;;;
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora sp;II;;1333.3320;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora sp;III;;2307.6900;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora sp;IV;;2230.7670;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora sp;V;;1179.4860;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora affinis;M;;410.2560;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Eurytemora affinis;F;;384.6150;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Polychaeta unidentified larvae;;;25.6410;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Centropages sp;N;;51.2820;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Cyclopoida unidentified;I-III;;25.6410;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Keratella quadrata;;;15769.2150;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Bosmina coregoni;;<0.3;76.9230;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Bosmina coregoni;;0.3-0.4;25.6410;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Cercopagis pengoi;;not recorded;52.4286;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Cyclopoida unidentified;N;;76.9230;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Evadne nordmanni;;;;
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Bosmina coregoni;;0.4-0.5;76.9230;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Temora longicornis;;;;
Atvērtie Monitoringa dati;2021Monit_2;22.984290;57.566700;2021-08-03T17:51:00;142;41.50;Zooplankton;0-39;Synchaeta monopus;;;615.3840;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora sp;V;;122.8080;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora affinis;M;;21.9300;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora sp;F;;26.3160;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Polychaeta unidentified larvae;;;153.5100;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Synchaeta baltica;;;149.1240;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Synchaeta fennica;;;8.7720;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Keratella quadrata;;;8.7720;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Bosmina sp;;0.3-0.4;43.8600;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Limnocalanus macrurus;II;;4.3860;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Limnocalanus macrurus;III;;4.3860;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Limnocalanus macrurus;IV;;4.3860;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Limnocalanus macrurus;V;;4.3860;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Cyclopoida unidentified;I-III;;13.1580;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia sp;N;;258.7740;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia sp;I;;30.7020;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia sp;II;;171.0540;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia sp;III;;135.9660;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia sp;IV;;179.8260;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia sp;V;;263.1600;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora sp;N;;149.1240;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora sp;I;;131.5800;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora sp;III;;179.8260;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora sp;IV;;114.0360;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Bivalvia unidentified larvae;;;210.5280;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Harpacticoida unidentified;cop;;13.1580;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Cyclopoida unidentified;IV-V;;8.7720;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Temora longicornis;;;;
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Evadne nordmanni;;;;
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia bifilosa;M;;192.9840;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Acartia bifilosa;F;;219.3000;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;22.983200;57.566430;2021-05-16T11:10:00;142;41.50;Zooplankton;0-38;Eurytemora sp;II;;175.4400;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;N;;17.0034;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;I;;0.2500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;II;;3.8750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;III;;3.5000;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;IV;;2.8750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;V;;2.7500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;M;;0.5000;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Acartia sp;F;;0.2500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Cyclopoida unidentified;N;;0.3750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Cyclopoida unidentified;I-III;;0.2500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Cyclopoida unidentified;IV-V;;0.2500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Eurytemora sp;N;;18.0036;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Eurytemora sp;I;;0.7500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Eurytemora sp;II;;2.2500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Eurytemora sp;III;;0.7500;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Eurytemora sp;IV;;0.5000;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Synchaeta baltica;;;7.6250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Eurytemora sp;M;;0.1250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Keratella quadrata;;;1.3750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Bosmina coregoni;;0.4-0.5;0.8750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Bosmina longirostris;;0.3-0.4;0.3750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Bivalvia unidentified larvae;;;12.6250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Pleopis polyphemoides;;0.3-0.4;0.1250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Pleopis polyphemoides;;0.5-0.6;0.3750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Pleopis polyphemoides;;0.6-0.8;0.1250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Keratella cochlearis;;;0.1250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Polychaeta unidentified larvae;;;8.3750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Bosmina coregoni;;<0.3;0.5000;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Bosmina coregoni;;0.3-0.4;1.8750;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Bosmina coregoni;;0.5-0.6;0.1250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Pleopis polyphemoides;;0.4-0.5;0.1250;ind/m3
Atvērtie Monitoringa dati;2021Monit_01;24.373570;57.315030;2021-05-17T22:30:00;162;12.40;Zooplankton;0-10;Synchaeta fennica;;;0.1250;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Acartia sp;N;;14560.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Acartia sp;I;;160.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Acartia sp;IV;;320.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Acartia sp;II;;160.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Acartia bifilosa;M;;160.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Acartia sp;V;;960.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Acartia bifilosa;F;;1280.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Eurytemora sp;N;;2880.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Eurytemora sp;III;;320.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Eurytemora sp;IV;;320.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Eurytemora sp;V;;160.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Eurytemora affinis;M;;320.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Limnocalanus macrurus;N;;160.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Keratella quadrata;;;106720.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Keratella cochlearis;;;25600.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Keratella cruciformis;;;320.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Bivalvia unidentified larvae;;;160.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Bosmina longirostris;;<0.3;160.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.249730;57.168350;2021-08-03T07:10:00;163;12.30;Zooplankton;0-10;Synchaeta monopus;;;1920.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia sp;N;;6700.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia sp;I;;600.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia sp;IV;;200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia sp;II;;900.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia sp;V;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia bifilosa;M;;1000.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia sp;III;;300.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Limnocalanus macrurus;N;;200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Eurytemora sp;N;;700.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Eurytemora sp;I;;1400.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Eurytemora sp;V;;2000.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Eurytemora sp;II;;4000.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Eurytemora affinis;M;;1600.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Keratella quadrata;;;84200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Synchaeta monopus;;;6200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Keratella cochlearis;;;24200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Bosmina coregoni;;<0.3;800.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Bivalvia unidentified larvae;;;800.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Bosmina coregoni;;0.3-0.4;1200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Bosmina coregoni;;0.5-0.6;200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Eurytemora affinis;F;;1100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Synchaeta baltica;;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Keratella cruciformis;;;200.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Evadne anonyx;;0.6-0.8;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Acartia bifilosa;F;;1000.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Cyclopoida unidentified;N;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Cyclopoida unidentified;IV-V;;100.0000;ind/m3
Atvērtie Monitoringa dati;2021Monit_2;24.000390;57.083980;2021-08-02T22:10:00;165;12.60;Zooplankton;0-10;Bosmina coregoni;;0.4-0.5;500.0000;ind/m3
